,cp_name
8150,도레이첨단소재(주)군산공장
8151,(주)국순당 횡성공장
8152,(주)DB하이텍 부천공장
8153,(주)DB하이텍 상우공장
8154,동서석유화학(주)
8155,서울우유협동조합 안산공장
8156,서울우유협동조합 거창공장
8157,서울우유협동조합 양주신공장
8158,(주)엠에스씨
8159,(주)디비메탈
8160,(주)디비메탈 동해공장
8161,르노코리아자동차 주식회사(부산공장)
8162,르노코리아자동차 기흥연구소
8163,르노코리아자동차 영업본부
8164,한국타이어앤테크놀로지(주) 본사
8165,한국타이어앤테크놀로지(주) 금산공장
8166,한국타이어앤테크놀로지(주) 대전공장
8167,한국타이어앤테크놀로지(주) 생산기술연구소
8168,한국테크노돔
8169,넥센타이어(주) 양산공장
8170,넥센타이어(주) 창녕공장
8171,SK케미칼(본사)
8172,SK케미칼 울산
8173,SK케미칼 청주
8174,에이치디현대인프라코어 인천공장
8175,에이치디현대인프라코어 군산공장
8176,영화금속(주)
8177,영화금속(주)_함안공장
8178,영화금속(주)제2공장
8179,현대제철
8180,현대제철 당진제철소
8181,현대제철 순천공장
8182,현대제철 예산2공장
8183,현대제철 예산공장
8184,현대제철 울산 대구경공장
8185,현대제철 울산공장
8186,현대제철 인천공장
8187,현대제철 포항공장
8188,현대제철_포항2공장
8189,대한제당(주)
8190,대한제당(주)인천사료
8191,태광산업(주)
8192,태광산업(주) 반여공장
8193,태광산업(주) 석유화학 1공장
8194,태광산업(주) 석유화학 2공장
8195,태광산업(주) 석유화학 3공장
8196,태광산업(주) 울산공장
8197,태광산업(주)대구사업소
8198,(주)케이씨씨
8199,(주)케이씨씨 김천공장
8200,라이온코리아(주)
8201,삼성전기(주) 수원사업장
8202,삼성전기(주) 부산사업장
8203,삼성전기(주) 세종사업장
8204,(주)한독 음성공장
8205,(주)풍산
8206,(주)풍산 안강사업장
8207,(주)풍산 울산사업장
8208,현대자동차(주) 본사
8209,현대자동차 서비스센터
8210,현대자동차 아산공장
8211,현대자동차 연구시설
8212,현대자동차 울산공장
8213,현대자동차 전주공장
8214,(주)필맥스
8215,롯데알미늄 본사
8216,롯데알미늄 안산1공장
8217,롯데알미늄 진천공장
8218,롯데알미늄 평택공장
8219,LG이노텍 본사
8220,LG이노텍 광주사업장
8221,"LG이노텍 구미 2,3사업장"
8222,"LG이노텍 구미1,1A사업장"
8223,LG이노텍 마곡R&D캠퍼스
8224,LG이노텍 안산R&D캠퍼스
8225,LG이노텍 파주사업장
8226,LG이노텍 평택사업장
8227,LG이노텍_구미4(C4) 사업장
8228,기아 주식회사
8229,기아 주식회사 광명공장
8230,기아 주식회사 광주완성차공장
8231,기아 주식회사 광주하남공장
8232,기아 주식회사 화성공장
8233,(주)유니드
8234,(주)유니드-화학_울산공장 
8235,한화솔루션(주)
8236,한화솔루션(주) 여수
8237,한화솔루션(주) 여수2
8238,한화솔루션(주) 울산1
8239,한화솔루션(주) 울산2
8240,한화솔루션(주) 울산3
8241,한화솔루션(주) 중앙연구소
8242,한화솔루션(주) 티디아이
8243,한화솔루션㈜ 음성 제2사업장
8244,한화솔루션㈜ 진천사업장
8245,주식회사 전주페이퍼 (전주)
8246,고려아연(주)
8247,고려아연(주)온산제련소
8248,현대위아(주) 창원1공장
8249,현대위아(주) 광주공장
8250,현대위아(주) 서산공장
8251,현대위아(주) 안산1공장
8252,현대위아(주) 안산2공장
8253,현대위아(주) 울산1공장
8254,현대위아(주) 울산3공장
8255,현대위아(주) 의왕연구소
8256,현대위아(주) 창원2공장
8257,현대위아(주) 창원4공장
8258,현대위아(주) 창원5공장
8259,현대위아(주) 평택공장
8260,현대위아(주)창원3공장
8261,(주)어프로티움 울산 1공장
8262,(주)어프로티움 서산공장
8263,(주)어프로티움 울산 2공장
8264,LS ELECTRIC 본사
8265,LS일렉트릭 부산공장
8266,LS일렉트릭 천안사업장
8267,LS일렉트릭 청주사업장
8268,(주)오뚜기센터
8269,(주)오뚜기 대풍공장
8270,(주)오뚜기 삼남공장
8271,(주)오뚜기 안양공장
8272,(주)오뚜기 포승공장
8273,재원산업
8274,해태htb(주)천안공장
8275,(주)풍정주공 본사
8276,이녹스첨단소재
8277,에이치디현대일렉트릭(주)
8278,에이치디현대일렉트릭(주) 선암공장
8279,(주)한영특수강
8280,한국앤컴퍼니(주)
8281,한국앤컴퍼니(주) 대전공장
8282,한국앤컴퍼니(주) 전주공장
8283,(주)원익아이피에스
8284,삼화페인트공업(주) 대표사업
8285,(주)지씨셀
8286,(주)동인섬유
8287,한국지엠(주) 부평공장 (본사)
8288,한국지엠(주) 보령공장
8289,한국지엠(주) 창원공장
8290,ROHMKOREA 대전공장
8291,롯데정밀화학(주)
8292,롯데정밀화학(주) 인천
8293,(주)휴비스 전주공장
8294,(주)휴비스
8295,코카콜라음료(주) 여주공장
8296,코카콜라음료(주) 광주공장
8297,삼성전자(주) 수원사업장
8298,삼성전자(주) CS아카데미
8299,삼성전자(주) SAIT
8300,삼성전자(주) 광주2사업장
8301,삼성전자(주) 구미사업장
8302,삼성전자(주) 기흥사업장
8303,삼성전자(주) 서울R&D
8304,삼성전자(주) 서울대공동연구소
8305,삼성전자(주) 서초사옥
8306,삼성전자(주) 온양사업장
8307,삼성전자(주) 인재개발원
8308,삼성전자(주) 천안사업장(TP)
8309,삼성전자(주) 평택사업장
8310,삼성전자(주) 하남사업장
8311,삼성전자(주) 화성사업장
8312,(주)엘엑스엠엠에이
8313,(주)엘엑스엠엠에이 MMA2공장
8314,(주)엘엑스엠엠에이 피엠엠에이
8315,셰플러코리아 유한책임회사 창원1공장
8316,셰플러코리아 유한책임회사 전주공장
8317,셰플러코리아 유한책임회사 창원2공장
8318,셰플러코리아 유한책임회사 창원3공장
8319,한화임팩트주식회사 울산사업장
8320,한화임팩트주식회사 대산사업장
8321,스템코(주)
8322,라이온코리아(주)
8323,금호미쓰이화학(주)
8324,삼성전기(주) 수원사업장
8325,삼성전기(주) 부산사업장
8326,삼성전기(주) 세종사업장
8327,SK하이닉스(주) 이천본사
8328,SK하이닉스(주) 분당사업장
8329,SK하이닉스(주) 청주사업장
8330,DL케미칼(주)HDPE공장
8331,DL케미칼(주) 본사 사옥(돈의문센터)
8332,DL케미칼(주)여수C4공장
8333,DL케미칼(주)여수LHDPE공장
8334,DL케미칼(주)여수PB공장
8335,온세미컨덕터코리아(주)
8336,한화토탈(주)
8337,(주)한독 음성공장
8338,한온시스템(주) 대전공장
8339,한온시스템(주) 평택공장
8340,한온시스템(주)_울산공장
8341,볼보그룹코리아(주)
8342,롯데이네오스화학
8343,도레이첨단소재(주)
8344,도레이첨단소재(주)_구미2공장
8345,도레이첨단소재(주)_구미5공장
8346,도레이첨단소재(주)_안성공장
8347,도레이첨단소재(주)_유구공장
8348,도레이첨단소재(주)구미1공장
8349,도레이첨단소재(주)구미4공장
8350,도레이첨단소재(주)군산공장
8351,(주)국순당 횡성공장
8352,(주)DB하이텍 부천공장
8353,(주)DB하이텍 상우공장
8354,동서석유화학(주)
8355,서울우유협동조합 안산공장
8356,서울우유협동조합 거창공장
8357,서울우유협동조합 양주신공장
8358,(주)엠에스씨
8359,(주)디비메탈
8360,(주)디비메탈 동해공장
8361,르노코리아자동차 주식회사(부산공장)
8362,르노코리아자동차 기흥연구소
8363,르노코리아자동차 영업본부
8364,한국타이어앤테크놀로지(주) 본사
8365,한국타이어앤테크놀로지(주) 금산공장
8366,한국타이어앤테크놀로지(주) 대전공장
8367,한국타이어앤테크놀로지(주) 생산기술연구소
8368,한국테크노돔
8369,넥센타이어(주) 양산공장
8370,넥센타이어(주) 창녕공장
8371,SK케미칼(본사)
8372,SK케미칼 울산
8373,SK케미칼 청주
8374,에이치디현대인프라코어 인천공장
8375,에이치디현대인프라코어 군산공장
8376,영화금속(주)
8377,영화금속(주)_함안공장
8378,영화금속(주)제2공장
8379,현대제철
8380,현대제철 당진제철소
8381,현대제철 순천공장
8382,현대제철 예산2공장
8383,현대제철 예산공장
8384,현대제철 울산 대구경공장
8385,현대제철 울산공장
8386,현대제철 인천공장
8387,현대제철 포항공장
8388,현대제철_포항2공장
8389,대한제당(주)
8390,대한제당(주)인천사료
8391,태광산업(주)
8392,태광산업(주) 반여공장
8393,태광산업(주) 석유화학 1공장
8394,태광산업(주) 석유화학 2공장
8395,태광산업(주) 석유화학 3공장
8396,태광산업(주) 울산공장
8397,태광산업(주)대구사업소
8398,(주)케이씨씨
8399,(주)케이씨씨 김천공장
8400,라이온코리아(주)
8401,삼성전기(주) 수원사업장
8402,삼성전기(주) 부산사업장
8403,삼성전기(주) 세종사업장
8404,(주)한독 음성공장
8405,(주)풍산
8406,(주)풍산 안강사업장
8407,(주)풍산 울산사업장
8408,현대자동차(주) 본사
8409,현대자동차 서비스센터
8410,현대자동차 아산공장
8411,현대자동차 연구시설
8412,현대자동차 울산공장
8413,현대자동차 전주공장
8414,(주)필맥스
8415,롯데알미늄 본사
8416,롯데알미늄 안산1공장
8417,롯데알미늄 진천공장
8418,롯데알미늄 평택공장
8419,LG이노텍 본사
8420,LG이노텍 광주사업장
8421,"LG이노텍 구미 2,3사업장"
8422,"LG이노텍 구미1,1A사업장"
8423,LG이노텍 마곡R&D캠퍼스
8424,LG이노텍 안산R&D캠퍼스
8425,LG이노텍 파주사업장
8426,LG이노텍 평택사업장
8427,LG이노텍_구미4(C4) 사업장
8428,기아 주식회사
8429,기아 주식회사 광명공장
8430,기아 주식회사 광주완성차공장
8431,기아 주식회사 광주하남공장
8432,기아 주식회사 화성공장
8433,(주)유니드
8434,(주)유니드-화학_울산공장 
8435,한화솔루션(주)
8436,한화솔루션(주) 여수
8437,한화솔루션(주) 여수2
8438,한화솔루션(주) 울산1
8439,한화솔루션(주) 울산2
8440,한화솔루션(주) 울산3
8441,한화솔루션(주) 중앙연구소
8442,한화솔루션(주) 티디아이
8443,한화솔루션㈜ 음성 제2사업장
8444,한화솔루션㈜ 진천사업장
8445,주식회사 전주페이퍼 (전주)
8446,고려아연(주)
8447,고려아연(주)온산제련소
8448,현대위아(주) 창원1공장
8449,현대위아(주) 광주공장
8450,현대위아(주) 서산공장
8451,현대위아(주) 안산1공장
8452,현대위아(주) 안산2공장
8453,현대위아(주) 울산1공장
8454,현대위아(주) 울산3공장
8455,현대위아(주) 의왕연구소
8456,현대위아(주) 창원2공장
8457,현대위아(주) 창원4공장
8458,현대위아(주) 창원5공장
8459,현대위아(주) 평택공장
8460,현대위아(주)창원3공장
8461,(주)어프로티움 울산 1공장
8462,(주)어프로티움 서산공장
8463,(주)어프로티움 울산 2공장
8464,LS ELECTRIC 본사
8465,LS일렉트릭 부산공장
8466,LS일렉트릭 천안사업장
8467,LS일렉트릭 청주사업장
8468,(주)오뚜기센터
8469,(주)오뚜기 대풍공장
8470,(주)오뚜기 삼남공장
8471,(주)오뚜기 안양공장
8472,(주)오뚜기 포승공장
8473,재원산업
8474,해태htb(주)천안공장
8475,(주)풍정주공 본사
8476,이녹스첨단소재
8477,에이치디현대일렉트릭(주)
8478,에이치디현대일렉트릭(주) 선암공장
8479,(주)한영특수강
8480,한국앤컴퍼니(주)
8481,한국앤컴퍼니(주) 대전공장
8482,한국앤컴퍼니(주) 전주공장
8483,(주)원익아이피에스
8484,삼화페인트공업(주) 대표사업
8485,(주)지씨셀
8486,(주)동인섬유
8487,한국지엠(주) 부평공장 (본사)
8488,한국지엠(주) 보령공장
8489,한국지엠(주) 창원공장
8490,ROHMKOREA 대전공장
8491,롯데정밀화학(주)
8492,롯데정밀화학(주) 인천
8493,(주)휴비스 전주공장
8494,(주)휴비스
8495,코카콜라음료(주) 여주공장
8496,코카콜라음료(주) 광주공장
8497,삼성전자(주) 수원사업장
8498,삼성전자(주) CS아카데미
8499,삼성전자(주) SAIT
8500,삼성전자(주) 광주2사업장
8501,삼성전자(주) 구미사업장
8502,삼성전자(주) 기흥사업장
8503,삼성전자(주) 서울R&D
8504,삼성전자(주) 서울대공동연구소
8505,삼성전자(주) 서초사옥
8506,삼성전자(주) 온양사업장
8507,삼성전자(주) 인재개발원
8508,삼성전자(주) 천안사업장(TP)
8509,삼성전자(주) 평택사업장
8510,삼성전자(주) 하남사업장
8511,삼성전자(주) 화성사업장
8512,(주)엘엑스엠엠에이
8513,(주)엘엑스엠엠에이 MMA2공장
8514,(주)엘엑스엠엠에이 피엠엠에이
8515,셰플러코리아 유한책임회사 창원1공장
8516,셰플러코리아 유한책임회사 전주공장
8517,셰플러코리아 유한책임회사 창원2공장
8518,셰플러코리아 유한책임회사 창원3공장
8519,한화임팩트주식회사 울산사업장
8520,한화임팩트주식회사 대산사업장
8521,스템코(주)
8522,라이온코리아(주)
8523,금호미쓰이화학(주)
8524,삼성전기(주) 수원사업장
8525,삼성전기(주) 부산사업장
8526,삼성전기(주) 세종사업장
8527,SK하이닉스(주) 이천본사
8528,SK하이닉스(주) 분당사업장
8529,SK하이닉스(주) 청주사업장
8530,DL케미칼(주)HDPE공장
8531,DL케미칼(주) 본사 사옥(돈의문센터)
8532,DL케미칼(주)여수C4공장
8533,DL케미칼(주)여수LHDPE공장
8534,DL케미칼(주)여수PB공장
8535,온세미컨덕터코리아(주)
8536,한화토탈(주)
8537,(주)한독 음성공장
8538,한온시스템(주) 대전공장
8539,한온시스템(주) 평택공장
8540,한온시스템(주)_울산공장
8541,볼보그룹코리아(주)
8542,롯데이네오스화학
8543,도레이첨단소재(주)
8544,도레이첨단소재(주)_구미2공장
8545,도레이첨단소재(주)_구미5공장
8546,도레이첨단소재(주)_안성공장
8547,도레이첨단소재(주)_유구공장
8548,도레이첨단소재(주)구미1공장
8549,도레이첨단소재(주)구미4공장
8550,도레이첨단소재(주)군산공장
8551,(주)국순당 횡성공장
8552,(주)DB하이텍 부천공장
8553,(주)DB하이텍 상우공장
8554,동서석유화학(주)
8555,서울우유협동조합 안산공장
8556,서울우유협동조합 거창공장
8557,서울우유협동조합 양주신공장
8558,(주)엠에스씨
8559,(주)디비메탈
8560,(주)디비메탈 동해공장
8561,르노코리아자동차 주식회사(부산공장)
8562,르노코리아자동차 기흥연구소
8563,르노코리아자동차 영업본부
8564,한국타이어앤테크놀로지(주) 본사
8565,한국타이어앤테크놀로지(주) 금산공장
8566,한국타이어앤테크놀로지(주) 대전공장
8567,한국타이어앤테크놀로지(주) 생산기술연구소
